Region Name,State Name,PV Class,Resource Class,Month,Day of Month,Season,Hour,kWh of Generation per MW of Capacity
PJM_AP,MD,Class 8,2,1,1,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,9,73.94817227328647
PJM_AP,MD,Class 8,2,1,1,Winter,10,432.9049034223171
PJM_AP,MD,Class 8,2,1,1,Winter,11,798.024029130378
PJM_AP,MD,Class 8,2,1,1,Winter,12,563.8548035403261
PJM_AP,MD,Class 8,2,1,1,Winter,13,283.4679918012201
PJM_AP,MD,Class 8,2,1,1,Winter,14,291.1709189999736
PJM_AP,MD,Class 8,2,1,1,Winter,15,428.2831562856786
PJM_AP,MD,Class 8,2,1,1,Winter,16,537.6648418819515
PJM_AP,MD,Class 8,2,1,1,Winter,17,189.49219503725521
PJM_AP,MD,Class 8,2,1,1,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,1,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,9,109.3816741180059
PJM_AP,MD,Class 8,2,1,2,Winter,10,688.6423435341051
PJM_AP,MD,Class 8,2,1,2,Winter,11,833.4575309750967
PJM_AP,MD,Class 8,2,1,2,Winter,12,750.2658070371992
PJM_AP,MD,Class 8,2,1,2,Winter,13,676.3176691987131
PJM_AP,MD,Class 8,2,1,2,Winter,14,702.5076308570876
PJM_AP,MD,Class 8,2,1,2,Winter,15,793.4022360806715
PJM_AP,MD,Class 8,2,1,2,Winter,16,818.0516765775907
PJM_AP,MD,Class 8,2,1,2,Winter,17,426.7425892111551
PJM_AP,MD,Class 8,2,1,2,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,2,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,9,89.35403814905995
PJM_AP,MD,Class 8,2,1,3,Winter,10,303.49561629189964
PJM_AP,MD,Class 8,2,1,3,Winter,11,309.65797641612875
PJM_AP,MD,Class 8,2,1,3,Winter,12,556.1518763415726
PJM_AP,MD,Class 8,2,1,3,Winter,13,506.85308717387045
PJM_AP,MD,Class 8,2,1,3,Winter,14,499.1501599751169
PJM_AP,MD,Class 8,2,1,3,Winter,15,599.2883053850449
PJM_AP,MD,Class 8,2,1,3,Winter,16,634.7218072297644
PJM_AP,MD,Class 8,2,1,3,Winter,17,258.818597217369
PJM_AP,MD,Class 8,2,1,3,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,3,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,9,9.24352153416081
PJM_AP,MD,Class 8,2,1,4,Winter,10,120.1657813788735
PJM_AP,MD,Class 8,2,1,4,Winter,11,181.7892563602347
PJM_AP,MD,Class 8,2,1,4,Winter,12,189.49219503725521
PJM_AP,MD,Class 8,2,1,4,Winter,13,281.92740177016265
PJM_AP,MD,Class 8,2,1,4,Winter,14,184.8704249440827
PJM_AP,MD,Class 8,2,1,4,Winter,15,306.5767963540137
PJM_AP,MD,Class 8,2,1,4,Winter,16,517.637194434739
PJM_AP,MD,Class 8,2,1,4,Winter,17,394.39026742855054
PJM_AP,MD,Class 8,2,1,4,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,4,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,9,110.92225267079641
PJM_AP,MD,Class 8,2,1,5,Winter,10,722.5352783043003
PJM_AP,MD,Class 8,2,1,5,Winter,11,865.8098068446333
PJM_AP,MD,Class 8,2,1,5,Winter,12,787.2398759564425
PJM_AP,MD,Class 8,2,1,5,Winter,13,713.2917381179562
PJM_AP,MD,Class 8,2,1,5,Winter,14,734.8599526396923
PJM_AP,MD,Class 8,2,1,5,Winter,15,830.3763049999146
PJM_AP,MD,Class 8,2,1,5,Winter,16,864.2692397701098
PJM_AP,MD,Class 8,2,1,5,Winter,17,435.98608348443213
PJM_AP,MD,Class 8,2,1,5,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,5,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,9,112.4628427018539
PJM_AP,MD,Class 8,2,1,6,Winter,10,714.8323051924797
PJM_AP,MD,Class 8,2,1,6,Winter,11,865.8098068446333
PJM_AP,MD,Class 8,2,1,6,Winter,12,784.1587418073946
PJM_AP,MD,Class 8,2,1,6,Winter,13,653.2088416893855
PJM_AP,MD,Class 8,2,1,6,Winter,14,716.3729181800712
PJM_AP,MD,Class 8,2,1,6,Winter,15,802.6458221800837
PJM_AP,MD,Class 8,2,1,6,Winter,16,822.6733778011611
PJM_AP,MD,Class 8,2,1,6,Winter,17,456.0137309316447
PJM_AP,MD,Class 8,2,1,6,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,6,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,9,117.0846013167594
PJM_AP,MD,Class 8,2,1,7,Winter,10,693.2640906707436
PJM_AP,MD,Class 8,2,1,7,Winter,11,827.2951708508676
PJM_AP,MD,Class 8,2,1,7,Winter,12,757.9687801490198
PJM_AP,MD,Class 8,2,1,7,Winter,13,682.4799834098751
PJM_AP,MD,Class 8,2,1,7,Winter,14,619.3159528322583
PJM_AP,MD,Class 8,2,1,7,Winter,15,568.4765506769646
PJM_AP,MD,Class 8,2,1,7,Winter,16,619.3159528322583
PJM_AP,MD,Class 8,2,1,7,Winter,17,150.9775131304206
PJM_AP,MD,Class 8,2,1,7,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,7,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,9,30.81173749068042
PJM_AP,MD,Class 8,2,1,8,Winter,10,33.89291181366183
PJM_AP,MD,Class 8,2,1,8,Winter,11,61.62347498136093
PJM_AP,MD,Class 8,2,1,8,Winter,12,33.89291181366183
PJM_AP,MD,Class 8,2,1,8,Winter,13,57.00171636645552
PJM_AP,MD,Class 8,2,1,8,Winter,14,134.03105722359
PJM_AP,MD,Class 8,2,1,8,Winter,15,33.89291181366183
PJM_AP,MD,Class 8,2,1,8,Winter,16,18.48704306832162
PJM_AP,MD,Class 8,2,1,8,Winter,17,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,8,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,9,114.0034327329114
PJM_AP,MD,Class 8,2,1,9,Winter,10,633.181240155241
PJM_AP,MD,Class 8,2,1,9,Winter,11,781.0776076583475
PJM_AP,MD,Class 8,2,1,9,Winter,12,610.0724126459133
PJM_AP,MD,Class 8,2,1,9,Winter,13,642.4247344285179
PJM_AP,MD,Class 8,2,1,9,Winter,14,656.2900217515005
PJM_AP,MD,Class 8,2,1,9,Winter,15,733.3193855651689
PJM_AP,MD,Class 8,2,1,9,Winter,16,759.5093472235434
PJM_AP,MD,Class 8,2,1,9,Winter,17,439.0672635465462
PJM_AP,MD,Class 8,2,1,9,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,9,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,9,7.702934372670115
PJM_AP,MD,Class 8,2,1,10,Winter,10,443.6890106831847
PJM_AP,MD,Class 8,2,1,10,Winter,11,269.6027044782375
PJM_AP,MD,Class 8,2,1,10,Winter,12,178.70807629811972
PJM_AP,MD,Class 8,2,1,10,Winter,13,474.5007653912658
PJM_AP,MD,Class 8,2,1,10,Winter,14,568.4765506769646
PJM_AP,MD,Class 8,2,1,10,Winter,15,337.3885281055608
PJM_AP,MD,Class 8,2,1,10,Winter,16,406.71494176394253
PJM_AP,MD,Class 8,2,1,10,Winter,17,420.5802290869251
PJM_AP,MD,Class 8,2,1,10,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,10,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,9,27.730563167699103
PJM_AP,MD,Class 8,2,1,11,Winter,10,391.3090873664355
PJM_AP,MD,Class 8,2,1,11,Winter,11,309.65797641612875
PJM_AP,MD,Class 8,2,1,11,Winter,12,369.7408498881654
PJM_AP,MD,Class 8,2,1,11,Winter,13,383.6061372111489
PJM_AP,MD,Class 8,2,1,11,Winter,14,362.0379226894119
PJM_AP,MD,Class 8,2,1,11,Winter,15,317.3609036148822
PJM_AP,MD,Class 8,2,1,11,Winter,16,172.54573913042373
PJM_AP,MD,Class 8,2,1,11,Winter,17,89.35403814905995
PJM_AP,MD,Class 8,2,1,11,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,11,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,9,107.8410840869484
PJM_AP,MD,Class 8,2,1,12,Winter,10,480.66312551549584
PJM_AP,MD,Class 8,2,1,12,Winter,11,180.24866632917718
PJM_AP,MD,Class 8,2,1,12,Winter,12,289.6303289689161
PJM_AP,MD,Class 8,2,1,12,Winter,13,346.6320453353718
PJM_AP,MD,Class 8,2,1,12,Winter,14,271.143294509295
PJM_AP,MD,Class 8,2,1,12,Winter,15,255.73741715525404
PJM_AP,MD,Class 8,2,1,12,Winter,16,163.3022104223466
PJM_AP,MD,Class 8,2,1,12,Winter,17,214.1415781428393
PJM_AP,MD,Class 8,2,1,12,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,12,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,9,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,10,30.81173749068042
PJM_AP,MD,Class 8,2,1,13,Winter,11,169.4645590683096
PJM_AP,MD,Class 8,2,1,13,Winter,12,676.3176691987131
PJM_AP,MD,Class 8,2,1,13,Winter,13,693.2640906707436
PJM_AP,MD,Class 8,2,1,13,Winter,14,685.5611634719901
PJM_AP,MD,Class 8,2,1,13,Winter,15,798.024029130378
PJM_AP,MD,Class 8,2,1,13,Winter,16,459.09491099375975
PJM_AP,MD,Class 8,2,1,13,Winter,17,53.9205420434742
PJM_AP,MD,Class 8,2,1,13,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,13,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,9,144.8151644844585
PJM_AP,MD,Class 8,2,1,14,Winter,10,744.1034928260373
PJM_AP,MD,Class 8,2,1,14,Winter,11,890.4592473415523
PJM_AP,MD,Class 8,2,1,14,Winter,12,808.8080904781776
PJM_AP,MD,Class 8,2,1,14,Winter,13,730.2382055030538
PJM_AP,MD,Class 8,2,1,14,Winter,14,744.1034928260373
PJM_AP,MD,Class 8,2,1,14,Winter,15,833.4575309750967
PJM_AP,MD,Class 8,2,1,14,Winter,16,875.0533929440463
PJM_AP,MD,Class 8,2,1,14,Winter,17,560.7736234782111
PJM_AP,MD,Class 8,2,1,14,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,14,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,9,146.35575451551512
PJM_AP,MD,Class 8,2,1,15,Winter,10,694.8047036583351
PJM_AP,MD,Class 8,2,1,15,Winter,11,391.3090873664355
PJM_AP,MD,Class 8,2,1,15,Winter,12,745.6440599005608
PJM_AP,MD,Class 8,2,1,15,Winter,13,358.9567426272969
PJM_AP,MD,Class 8,2,1,15,Winter,14,186.4110149751402
PJM_AP,MD,Class 8,2,1,15,Winter,15,717.9134852545947
PJM_AP,MD,Class 8,2,1,15,Winter,16,807.267523403655
PJM_AP,MD,Class 8,2,1,15,Winter,17,502.23134003723186
PJM_AP,MD,Class 8,2,1,15,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,15,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,9,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,10,6.162347928571101
PJM_AP,MD,Class 8,2,1,16,Winter,11,90.8946281801178
PJM_AP,MD,Class 8,2,1,16,Winter,12,254.19685008073048
PJM_AP,MD,Class 8,2,1,16,Winter,13,243.4127428198629
PJM_AP,MD,Class 8,2,1,16,Winter,14,212.6009881117818
PJM_AP,MD,Class 8,2,1,16,Winter,15,135.5716472546475
PJM_AP,MD,Class 8,2,1,16,Winter,16,44.67701907452997
PJM_AP,MD,Class 8,2,1,16,Winter,17,16.946455906830963
PJM_AP,MD,Class 8,2,1,16,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,16,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,9,10.78410869565147
PJM_AP,MD,Class 8,2,1,17,Winter,10,301.9550262608421
PJM_AP,MD,Class 8,2,1,17,Winter,11,386.68729431672904
PJM_AP,MD,Class 8,2,1,17,Winter,12,269.6027044782375
PJM_AP,MD,Class 8,2,1,17,Winter,13,369.7408498881654
PJM_AP,MD,Class 8,2,1,17,Winter,14,443.6890106831847
PJM_AP,MD,Class 8,2,1,17,Winter,15,446.7701907452997
PJM_AP,MD,Class 8,2,1,17,Winter,16,865.8098068446333
PJM_AP,MD,Class 8,2,1,17,Winter,17,566.9359836024402
PJM_AP,MD,Class 8,2,1,17,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,21,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,22,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,23,0.0
PJM_AP,MD,Class 8,2,1,17,Winter,24,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,1,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,2,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,3,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,4,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,5,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,6,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,7,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,8,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,9,126.3281300248365
PJM_AP,MD,Class 8,2,1,18,Winter,10,560.7736234782111
PJM_AP,MD,Class 8,2,1,18,Winter,11,882.7563201427989
PJM_AP,MD,Class 8,2,1,18,Winter,12,802.6458221800837
PJM_AP,MD,Class 8,2,1,18,Winter,13,722.5352783043003
PJM_AP,MD,Class 8,2,1,18,Winter,14,733.3193855651689
PJM_AP,MD,Class 8,2,1,18,Winter,15,807.267523403655
PJM_AP,MD,Class 8,2,1,18,Winter,16,848.8633853726037
PJM_AP,MD,Class 8,2,1,18,Winter,17,272.68388454035255
PJM_AP,MD,Class 8,2,1,18,Winter,18,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,19,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,20,0.0
PJM_AP,MD,Class 8,2,1,18,Winter,21,0.0
